record_id,redcap_repeat_instrument,redcap_repeat_instance,gel_phos_data_url,gel_phos_expt_date,gel_phos_rlc_phostag_moles,gel_phos_spec_number,gel_phos_region
3B62D,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.084802968864524,56697.1,15
0B3EF,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.110490898034469,56701.1,15
3C997,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.0415131286432188,56686.1,15
31331,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.041791803964717,56682.1,15
78BBB,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.0339307042669508,56681.1,15
8CB30,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.0231973695619558,56668.1,15
59386,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.203302336250109,56710.1,15
1915D,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.132982213097061,56712.1,15
C35CE,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.0449427184956203,56687.1,15
98578,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.0868212081083846,56695.1,15
98868,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.00481588107343721,56688.1,15
74B28,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.0249976689659818,56689.1,15
29B5D,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.00142493301620709,56690.1,15
B60CF,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.00295632099071714,56691.1,15
99EC2,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2023-12-12,0.00251006004433275,56692.1,15
4D931,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,0.00565341159004449,53058.2,15
3C997,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,8.65984750115441e-13,52860.6,15
632FD,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,3.47152164882949e-05,52259.6,15
78952,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,0.00361802221510299,53131.4,15
BE497,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,2.77071278068198e-13,52621.3,15
6FE3A,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,1.52372382639063e-12,53065.4,15
838CA,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,1.13430415823428e-14,51498.2,15
B4C1D,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,0.0013334988297651,54671.4,15
D70D2,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,2.59766737229936e-12,55203.3,15
99EC2,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,0.00527069663005839,50286.2,15
1915D,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,0.00153779832778586,52640.5,15
8E214,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,6.95344107756874e-12,52789.3,15
59B77,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,8.94396119515345e-13,52240.4,15
A3CD2,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,4.88801741389099e-12,54367.4,15
C535E,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,0.0037922090091481,54271.1,15
51575,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,6.14513086275525e-13,50391.2,15
80993,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,1.69462016161607e-11,54273.1,15
B8BE2,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,1.85046962929305e-13,52661.2,13
EF5CB,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00197164411958565,54242.1,13
7CE52,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0312171514432557,51777.1,13
14C39,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0018277208320901,51799.3,13
6634F,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0107308380664097,52802.2,13
8E8D8,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00597500625335993,52849.1,13
B0644,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.045061855273082,52810.2,13
1F3B8,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.000987166378979788,73588.3,15
9664E,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0113571001564952,51490.6,15
DFEFA,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00274429029316257,51508.2,15
0C492,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00096938036657293,58527.1,15
E78B0,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00402575133813452,83158.8,15
33AE9,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00780812598149964,91053.1,15
30B2B,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00560484573213081,92741.1,15
5245C,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00226755639003523,93069.4,15
92A04,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0014474038174567,84322.4,15
DCBDD,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,1.62632163975907e-13,52629.7,15
5537F,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,4.95371159494632e-12,50251.5,15
9444B,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,3.07551989267423e-12,50278.4,15
B34D2,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00542688516693583,51935.4,15
AD616,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0132371102474554,50971.3,15
40840,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00580566127070618,51223.7,15
06A91,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0121127413307062,51236.7,15
5C0D5,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00322905790000318,51317.3,15
4D700,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00293530505044928,83296.3,15
3B2F6,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00451607096456795,51333.4,15
0D29F,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00252558989253739,51342.7,15
CFEB8,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0680141198634903,93090.2,15
A887F,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.065245621580674,93493.9,15
55AAA,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.103641945071653,93514.4,15
D1701,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.019517949919371,51435.2,15
424E8,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00140516959747425,50862.6,15
D6A67,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.000692491144861752,54202.3,15
6F984,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,1.05371362268165e-12,84209.2,15
27D6D,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,1.03847693775315e-12,51972.6,15
9D7E9,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.105223202852535,54680.3,15
2256F,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,6.41082394072575e-06,84332.7,15
F4300,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0104321961947996,51474.7,15
BF79E,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00154640103020793,51480.6,15
AF1FF,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0461888186269831,52795.1,15
E6686,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0137703391904298,63481.2,15
FCFAD,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0677475815630381,68631.2,15
C3B57,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0378869580822877,52870.8,15
F5903,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0365350618498966,52935.5,15
8296A,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,3.22764748367706e-09,53032.4,15
778BB,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0413132853389342,94039.1,15
54E49,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,2.34906313839815e-12,94294.1,15
C8C76,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0923650313493026,68067.4,15
1B082,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.032568492665202,53048.7,15
046E1,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0472540847727196,53053.6,15
3F6DC,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,1.77753616184279e-05,53070.2,15
EB98A,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,1.30748949029668e-14,63846.5,15
A3112,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.000715710596860259,53110.7,15
0D5A4,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0075084365157137,53589.6,15
9B600,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0660606759543736,50588.9,15
DA820,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,9.16405611980979e-13,53148.4,15
4AD51,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00111377407368487,54146.6,15
FAC13,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,2.43470307845291e-13,55062.2,15
2D65C,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0478968980906402,73626.2,15
5845F,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.0441862860081396,57356.8,15
B719A,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-04,0.00520265338816553,83679.5,15
632FD,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,2.77737842154525e-07,52259.6,15
4B3FA,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,0.00516992166593417,52854.9,15
93EED,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,0.0560512763701882,52814.1,15
71451,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,4.72407583086962e-12,56916.3,15
59B77,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,3.06928534157406e-08,52240.4,15
AFAA5,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-22,0.0113180270452477,54245.2,15
40840,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-02,0.094384364185742,51223.1,15
EA762,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-02,3.25948538692108e-13,52745.2,15
2A33D,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-02,0.169398033718645,51501.5,15
5F02C,gel_phosphorylation,new,https://mynotebook.labarchives.com/ODc1MzE3LjN8NjczMzIxLzY3MzMyMS9Ob3RlYm9vay8xODUwMTQ0MDMyfDIyMjE5NTkuMw==/page/1609902-605,2024-10-02,0.00530305994483961,51891.1,14
